Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
  0.00      0.01     0.00        8     0.00     0.00  __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >** std::__fill_n<true>::fill_n<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, unsigned long, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*>(__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, unsigned long, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >* const&)
  0.00      0.01     0.00        8     0.00     0.00  std::iterator_traits<unsigned long const*>::difference_type std::__distance<unsigned long const*>(unsigned long const*, unsigned long const*, std::random_access_iterator_tag)
  0.00      0.01     0.00        8     0.00     0.00  unsigned long const* std::lower_bound<unsigned long const*, unsigned long>(unsigned long const*, unsigned long const*, unsigned long const&)
  0.00      0.01     0.00        8     0.00     0.00  void std::uninitialized_fill_n<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, unsigned long, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*>(__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, unsigned long, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >* const&)
  0.00      0.01     0.00        8     0.00     0.00  void std::__uninitialized_fill_n_a<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, unsigned long, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*>(__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, unsigned long, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >* const&, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*>)
  0.00      0.01     0.00        8     0.00     0.00  void std::__uninitialized_fill_n_aux<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, unsigned long, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*>(__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, unsigned long, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >* const&, __true_type)
  0.00      0.01     0.00        8     0.00     0.00  __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >** std::fill_n<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, unsigned long, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*>(__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, unsigned long, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >* const&)
  0.00      0.01     0.00        8     0.00     0.00  std::iterator_traits<unsigned long const*>::difference_type std::distance<unsigned long const*>(unsigned long const*, unsigned long const*)
  0.00      0.01     0.00        7     0.00     0.00  __gnu_cxx::new_allocator<datapoint*>::deallocate(datapoint**, unsigned long)
  0.00      0.01     0.00        7     0.00     0.00  __gnu_cxx::new_allocator<datapoint*>::allocate(unsigned long, void const*)
  0.00      0.01     0.00        7     0.00     0.00  __gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >::operator+=(long const&)
  0.00      0.01     0.00        7     0.00     0.00  __gnu_cxx::new_allocator<datapoint*>::max_size() const
  0.00      0.01     0.00        7     0.00     0.00  std::_Vector_base<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> >::get_allocator() const
  0.00      0.01     0.00        7     0.00     0.00  std::_Vector_base<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> >::_M_get_Tp_allocator() const
  0.00      0.01     0.00        7     0.00     0.00  std::vector<datapoint*, std::allocator<datapoint*> >::max_size() const
  0.00      0.01     0.00        7     0.00     0.00  std::_Vector_base<datapoint*, std::allocator<datapoint*> >::_M_allocate(unsigned long)
  0.00      0.01     0.00        7     0.00     0.00  std::_Vector_base<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> >::_Vector_base(unsigned long, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> const&)
  0.00      0.01     0.00        7     0.00     0.00  std::vector<datapoint*, std::allocator<datapoint*> >::_M_fill_insert(__gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >, unsigned long, datapoint* const&)
  0.00      0.01     0.00        7     0.00     0.00  std::vector<datapoint*, std::allocator<datapoint*> >::insert(__gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >, unsigned long, datapoint* const&)
  0.00      0.01     0.00        7     0.00     0.00  std::vector<datapoint*, std::allocator<datapoint*> >::resize(unsigned long, datapoint*)
  0.00      0.01     0.00        7     0.00     0.00  std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> >::swap(std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> >&)
  0.00      0.01     0.00        7     0.00     0.00  std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> >::vector(unsigned long, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >* const&, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> const&)
  0.00      0.01     0.00        7     0.00     0.00  __gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > > std::__fill_n<true>::fill_n<__gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >, unsigned long, datapoint*>(__gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >, unsigned long, datapoint* const&)
  0.00      0.01     0.00        7     0.00     0.00  void std::uninitialized_fill_n<__gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >, unsigned long, datapoint*>(__gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >, unsigned long, datapoint* const&)
  0.00      0.01     0.00        7     0.00     0.00  void std::__uninitialized_fill_n_a<__gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >, unsigned long, datapoint*, datapoint*>(__gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >, unsigned long, datapoint* const&, std::allocator<datapoint*>)
  0.00      0.01     0.00        7     0.00     0.00  void std::__uninitialized_fill_n_aux<__gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >, unsigned long, datapoint*>(__gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >, unsigned long, datapoint* const&, __true_type)
  0.00      0.01     0.00        7     0.00     0.00  unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
  0.00      0.01     0.00        7     0.00     0.00  __gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > > std::fill_n<__gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >, unsigned long, datapoint*>(__gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >, unsigned long, datapoint* const&)
  0.00      0.01     0.00        6     0.00     0.00  __gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >::base() const
  0.00      0.01     0.00        3     0.00     0.00  __gnu_cxx::new_allocator<datapoint*>::new_allocator()
  0.00      0.01     0.00        3     0.00     0.00  std::allocator<datapoint*>::allocator()
  0.00      0.01     0.00        3     0.00     0.00  std::allocator<datapoint*>::allocator(std::allocator<datapoint*> const&)
  0.00      0.01     0.00        3     0.00     0.00  std::allocator<datapoint*>::~allocator()
  0.00      0.01     0.00        3     0.00     0.00  std::_Vector_base<datapoint*, std::allocator<datapoint*> >::_Vector_impl::_Vector_impl(std::allocator<datapoint*> const&)
  0.00      0.01     0.00        3     0.00     0.00  std::_Vector_base<datapoint*, std::allocator<datapoint*> >::_Vector_impl::~_Vector_impl()
  0.00      0.01     0.00        3     0.00     0.00  std::_Vector_base<datapoint*, std::allocator<datapoint*> >::_Vector_base(std::allocator<datapoint*> const&)
  0.00      0.01     0.00        3     0.00     0.00  std::_Vector_base<datapoint*, std::allocator<datapoint*> >::~_Vector_base()
  0.00      0.01     0.00        3     0.00     0.00  std::vector<datapoint*, std::allocator<datapoint*> >::vector(std::allocator<datapoint*> const&)
  0.00      0.01     0.00        3     0.00     0.00  std::vector<datapoint*, std::allocator<datapoint*> >::~vector()
  0.00      0.01     0.00        2     0.00     0.00  __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >** std::__copy<true, std::random_access_iterator_tag>::copy<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*>(__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >* const*, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >* const*, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**)
  0.00      0.01     0.00        2     0.00     0.00  std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> >::end()
  0.00      0.01     0.00        2     0.00     0.00  __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >** std::__copy_aux<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**>(__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**)
  0.00      0.01     0.00        1     0.00     0.00  global constructors keyed to _ZN11commandexecC2Ev
  0.00      0.01     0.00        1     0.00     0.00  global constructors keyed to _ZN12comlineparseC2EiPPc
  0.00      0.01     0.00        1     0.00     0.00  global constructors keyed to _ZN6myheapC2Ev
  0.00      0.01     0.00        1     0.00     0.00  global constructors keyed to main
  0.00      0.01     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.01     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.01     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.01     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.01     0.00        1     0.00     0.00  commandexec::commandexec()
  0.00      0.01     0.00        1     0.00     0.00  commandexec::~commandexec()
  0.00      0.01     0.00        1     0.00     0.00  comlineparse::returnstream()
  0.00      0.01     0.00        1     0.00     0.00  comlineparse::comlineparse(int, char**)
  0.00      0.01     0.00        1     0.00     0.00  comlineparse::~comlineparse()
  0.00      0.01     0.00        1     0.00     0.00  CompleteBinaryTree<datapoint*>::CompleteBinaryTree(int)
  0.00      0.01     0.00        1     0.00     0.00  CompleteBinaryTree<datapoint*>::~CompleteBinaryTree()
  0.00      0.01     0.00        1     0.00     0.00  myheap::myheap()
  0.00      0.01     0.00        1     0.00     0.00  myheap::~myheap()
  0.00      0.01     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> > >::new_allocator()
  0.00      0.01     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> > >::~new_allocator()
  0.00      0.01     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*>::new_allocator()
  0.00      0.01     0.00        1     0.00     0.00  __gnu_cxx::_Hashtable_iterator<std::pair<std::string const, int>, std::string, __gnu_cxx::hash<std::string>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::allocator<int> >::_Hashtable_iterator()
  0.00      0.01     0.00        1     0.00     0.00  __gnu_cxx::hash_map<std::string, int, __gnu_cxx::hash<std::string>, std::equal_to<std::string>, std::allocator<int> >::hash_map()
  0.00      0.01     0.00        1     0.00     0.00  __gnu_cxx::hash_map<std::string, int, __gnu_cxx::hash<std::string>, std::equal_to<std::string>, std::allocator<int> >::~hash_map()
  0.00      0.01     0.00        1     0.00     0.00  __gnu_cxx::hashtable<std::pair<std::string const, int>, std::string, __gnu_cxx::hash<std::string>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::allocator<int> >::_M_initialize_buckets(unsigned long)
  0.00      0.01     0.00        1     0.00     0.00  __gnu_cxx::hashtable<std::pair<std::string const, int>, std::string, __gnu_cxx::hash<std::string>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::allocator<int> >::clear()
  0.00      0.01     0.00        1     0.00     0.00  __gnu_cxx::hashtable<std::pair<std::string const, int>, std::string, __gnu_cxx::hash<std::string>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::allocator<int> >::hashtable(unsigned long, __gnu_cxx::hash<std::string> const&, std::equal_to<std::string> const&, std::allocator<std::pair<std::string const, int> > const&)
  0.00      0.01     0.00        1     0.00     0.00  __gnu_cxx::hashtable<std::pair<std::string const, int>, std::string, __gnu_cxx::hash<std::string>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::allocator<int> >::~hashtable()
  0.00      0.01     0.00        1     0.00     0.00  __gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >::difference_type __gnu_cxx::operator-<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >(__gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > > const&, __gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > > const&)
